id,label,content,weight,text_weight,emo_weight
4.99E+17,0,Michael Jackson: "It doesn't matter if you're black or white."Reality: #Ferguson #MikeBrown The War isn't on whites http://t.co/0rW38CxQjn,0.840723991,0.942630529,-0.214302487
4.99E+17,0,The anger and tension is definitely worse than last night. #Ferguson,0.596672893,0.8592062,0.098770133
4.99E+17,0,Happening now in #Ferguson http://t.co/w8r9FTl4Kb,0.840297103,0.960036755,0.404992478
4.99E+17,0,Sad Survival Lessons We Have To Teach Our Young Black Boys. #JusticeForMikeBrown #MikeBrown #Ferguson http://t.co/SDDS5T0hEn,0.877339959,0.961540818,0.035606671
4.99E+17,0,Some signs from the earlier shutdown of West Florissant in #Ferguson http://t.co/ATqNIOoQNS,0.816879511,0.939748585,0.404992478
4.99E+17,0,Family of #MichaelBrown talks about his life: http://t.co/kIye34DLiU. #STL #Ferguson #MikeBrown http://t.co/GJgipAsWGV,0.83295542,0.927345574,0.315387198
4.99E+17,0,#Ferguson protestors have shut down a major intersection  https://t.co/2sLJdYKrP4,0.832900643,0.931231618,-0.019279817
4.99E+17,0,Happening now in #Ferguson where #MikeBrown was killed. http://t.co/LfN0DWYp0B,0.877215087,0.965575218,0.27815289
4.99E+17,0,"I don't know how this is going to end. But man, it doesn't feel good right now. #ferguson http://t.co/OKwtolhshi",0.724359751,0.947498262,0.394247097
4.99E+17,0,Tell @TheJusticeDept to rigorously investigate &amp; prosecute all #Ferguson police involved in execution of #MikeBrown http://t.co/Z6PmH1EBdX,0.870823383,0.932799935,-0.005196066
4.99E+17,0,"#Ferguson right now: Those who want a riot, come prepared for a riot. Heavily-armed officers are moving in. http://t.co/35em8bo5Xh",0.851318955,0.95740962,0.008024115
4.99E+17,0,"The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots: http://t.co/qk3CKqSp8o",0.847240865,0.948362112,0.223090273
4.99E+17,0,Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown http://t.co/faix6g9Omt,0.868997276,0.954883575,0.220618923
4.99E+17,0,"PHOTOS:: #Ferguson, Missouri, looks like a war zone http://t.co/N7lfddXd5d http://t.co/hmPP9z4dGd",0.830349326,0.938560903,-0.325613929
4.99E+17,0,The protestors have started marching into a neighborhood. Police still standing here. #Ferguson #MichaelBrown http://t.co/2CFDkmtObA,0.879893661,0.961319804,0.217393845
4.99E+17,0,Who is in Ferguson? Who can livestream? Who can tweet? The world needs to know what is going on. Let's show them. #Ferguson #OpFerguson,0.770852745,0.924290895,0.369819568
4.99E+17,0,"""The fatal shooting of an unarmed teenager deserves a full review."" AG Eric Holder #MikeBrown #Ferguson",0.738990664,0.922794938,-0.056176569
4.99E+17,0,Army tactical gearThis image is not from  #iraq or #Afghanistan this is #Ferguson MO #MichaelBrown fatal shooting http://t.co/4f5hYlONnV,0.858964562,0.946564972,-0.058747435
4.99E+17,0,"""You a reporter, big boy? See. They're treating you like they do us."" A #Ferguson protestor who's quickly become one of my favorites told me",0.723020196,0.883198977,0.143172833
4.99E+17,0,"The sights and sounds from #Ferguson, Missouri are unbelievable: http://t.co/D0n0QYN8x2 http://t.co/A3obQOvf4o",0.834200382,0.946292043,0.025958742
4.99E+17,0,Anonymous hacking group threatens the #Ferguson police in wake of the murder of Mike Brown --&gt; http://t.co/TqaA59wH9x http://t.co/p8VtikmeyD,0.873656929,0.920184255,-0.115142166
4.99E+17,0,"Federal grants drive cop militarization: in '12 St. Louis County got Bearcat armored vehicle, other goodies http://t.co/uZymzagDmU #ferguson",0.81675154,0.923510432,0.02544712
4.99E+17,0,"So, @maddow is telling the story about how the #StLouis Police were harassing the whistleblower who detailed racism in the PD. #Ferguson",0.807708859,0.922660351,0.201718297
4.99E+17,0,The police* are the occupying army in the black colony. - Huey Newton #Ferguson police #MichaelBrown http://t.co/dWzjeIccxw,0.874695063,0.944478154,-0.361310799
4.99E+17,0,"The whistleblower, a white man who went by the name of ""Lonewolf,"" said Black people should be allowed to shop w/o harassment. #Ferguson",0.736559749,0.912356615,-0.083361187
4.99E+17,0,The whistleblower was putting his Lieutenant on blast. Nine other officers corroborated the rampant racism in the #StLouis PD. #Ferguson,0.755500376,0.907201409,-0.116899985
4.99E+17,0,The whistleblower said they would often have "Black day" or "tan day" to just arrest Black or Brown people by the #StLouis PD. #Ferguson,0.808442235,0.902190924,0.027349949
4.99E+17,0,"The whistleblower said the #StLouis PD told the Black officers, ""Oh, not you... you're the good guys."" #Ferguson",0.79027307,0.88326031,0.14195761
4.99E+17,0,"After the whistleblower revealed what was happening, he was summarily harassed, got drug tests, car taken &amp; transferred. #Ferguson #StLouis",0.755681038,0.925851583,0.404992478
4.99E+17,0,The whistleblower said it wasn't his intention to take the #StLouis PD down but he HAD to say something. He filed a lawsuit. #Ferguson,0.7782619,0.904782891,0.021547008
4.99E+17,0,"Police still at one end of W. Florissant, protesters now at Greater St. Mark Church. #Ferguson p/v @JustinGlawe http://t.co/ujLgUmKLNS",0.862998128,0.960982919,0.16278193
4.99E+17,0,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/feWLxdme9R,0.837865233,0.922358274,-0.070085654
4.99E+17,0,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/acvuzlAN5l,0.83801651,0.925194383,-0.070085654
4.99E+17,0,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/TEEq3mhoxu,0.834505796,0.910665512,-0.070085654
4.99E+17,0,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/AAIO2DPlTn,0.820077181,0.924341202,-0.070085654
4.99E+17,0,"""Get out your cars. Join us!"" say youth demonstrators. #ferguson http://t.co/gxJ20e35lv",0.845683753,0.960014641,0.207545966
4.99E+17,0,An 88-year-old woman has joined the youth in #Ferguson http://t.co/dfDid2xV8X,0.837667346,0.951719761,-0.028402615
4.99E+17,0,"Mound City Bar Association has agreed to donate their time PRO BONO, for ANY WITNESSES that would like to come forward. #Ferguson #MikeBrown",0.77613771,0.938591719,0.309878287
4.99E+17,0,Tell me again how this guy points loaded rifle at cops w impunity &amp; unarmd black men get killed #Ferguson#UniteBlue http://t.co/QBldRbRKBO,0.858516693,0.962916136,-0.302966381
4.99E+17,0,The Mound City Bar Association is offering pro-bono representation to all witnesses of #MikeBrown shooting. #Ferguson,0.762072802,0.907862306,-0.091650257
4.99E+17,0,How the federal government is militarizing police departments: http://t.co/IhP182VMRo #Ferguson,0.844004154,0.925577223,-0.138812256
4.99E+17,0,88-year-old Creola Mccalister has joined the youth in #Ferguson http://t.co/dfDid2xV8X http://t.co/potRilWqvb,0.805193543,0.931233764,-0.157858781
4.99E+17,0,"""Hands up! Don't shoot!"" #ferguson https://t.co/svCE1S0Zek",0.793727636,0.936847329,-0.159539641
4.99E+17,0,Not a cop in sight at the #MichaelBrown rally and all is peaceful. #ferguson,0.754711807,0.897351384,0.237784718
4.99E+17,0,"Remember: This is how #Ferguson protests began.Before dogs, tear gas, rubber bullets, intimidation, No-Fly Zone... http://t.co/i43EVto9nc",0.86015588,0.94583559,-0.102935288
4.99E+17,0,Anonymous hacking group threatens #Ferguson police in wake of Shooting  http://t.co/wNjBvxk6MU http://t.co/Vrwv1EdRhM" via  @BET,0.865205169,0.935883999,-0.238189585
4.99E+17,0,The #Ferguson police have NOT interviewed the primary eye witness to Michael Brown's murder &amp; they won't release how many times he was shot.,0.775511622,0.902722478,0.061325685
4.99E+17,0,"The world now knows his name, tonight get to know Mike Brown the person @fox2now at 9 #ferguson http://t.co/jBNenRkexL",0.833762884,0.947967529,0.404992478
4.99E+17,0,"Wow. From responses, it seems people only know about what's happening in #Ferguson from web. What happens when gov ends net neutrality?",0.781390905,0.906233191,0.288354152
4.99E+17,0,Next up on Fox News: Here's some footage of angry black people in #Ferguson with no discussion about why they're angry. Enjoy!#MikeBrown,0.816931546,0.949868619,0.151124247
4.99E+17,0,And They Call #Conservatives Terrorists?#tcot #Ferguson http://t.co/NTpxGviqLB,0.864064991,0.955863237,0
4.99E+17,0,There's a town that's a no-fly-zone with a media blackout right in the middle of our country. Let that sink in. #Ferguson,0.707159996,0.873391151,0.245851743
4.99E+17,0,Quiet where I am. Lots of talking. Lots of standing. No smash-smash. #Ferguson http://t.co/dXiIc5EQqq,0.874826968,0.958555579,-0.051484694
4.99E+17,0,Destruction of property and destruction of life are false equivalents. #MikeBrown #Ferguson,0.763639033,0.929475904,0.071631847
4.99E+17,0,Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown http://t.co/gYd5qgJh5M,0.865968823,0.950285196,0.220618923
4.99E+17,0,Love. #ferguson https://t.co/CKUpWXYjkC,0.802977026,0.955183744,0.111163515
4.99E+17,0,NO VIOLENCE! JUST JUSTICE! #ferguson https://t.co/3R6rTtmvzW,0.843806922,0.965051055,0.148968949
4.99E+17,0,White twitter doing what they do best... #Ferguson #FergusonShooting http://t.co/Ks2YLkYmEJ,0.827846169,0.944840431,0.200508456
4.99E+17,0,"This isn't a riot story. My latest, on why the ""hands up/don't shoot"" protest is so important in St. Louis: http://t.co/VjJlU4Y2Fe #Ferguson",0.861067533,0.94209671,0.049254623
4.99E+17,0,The occasional police car drives through and some shouts of "F-ck the Police!" can be heard. But back to peaceful when they leave. #Ferguson,0.700555801,0.839735985,0.192774614
4.99E+17,0,A Great Grandmother in #Ferguson came out &amp; stood with the young for #MikeBrown.  This is our city. http://t.co/liKmCfhQ9b,0.894343495,0.945922732,0.030157599
4.99E+17,0,"#STL A cleanup for #Ferguson has been organized. TOMORROW. Meet at 10 am Wednesday August 13, 333 N Florissant Rd, Ferguson, MO 63135",0.742845714,0.871253967,0.196100798
4.99E+17,0,Two weeks before #MichaelBrown was killed he accepted Jesus Christ as his savior! #Ferguson,0.787193,0.914656758,0.27815289
4.99E+17,0,Keep #dontshoot going! That's the chant of our young people in #Ferguson! http://t.co/CBFBGd63TM,0.872179508,0.963730812,0.064849055
4.99E+17,0,"This is #Ferguson, a suburb in America. http://t.co/GfmHLo4u5q",0.859783947,0.961695671,0.404992478
4.99E+17,0,MT @KLynnTrice  #Ferguson #FergusonShooting #MikeBrown http://t.co/ucqMi2JLxd. Best tweet of the day for me.,0.826908469,0.936242223,-0.43752596
4.99E+17,0,#BREAKING: A man just advanced on police. A red laser immediately was painted on his shirt. He threw his hands up. #Ferguson #MichaelBrown,0.750826001,0.90671587,-0.025412576
4.99E+17,0,"#Ferguson picture from earlier in the day, high powered rifles trained on protesters http://t.co/OYOur3ZCrA",0.843362451,0.959989309,0
4.99E+17,0,When white folks start discussing how POC should respond to blatant or covert racism &amp; oppression. -_- #Ferguson http://t.co/bjqZDZFOCY,0.881200969,0.959700704,0.070934096
4.99E+17,0,"Putting out a specific call again: this story should be told by Black youth, from #Ferguson. If that's you, we have a platform, get at me",0.798347414,0.910990834,0.274557138
4.99E+17,0,Cops warn the crowd. The photog's gas mask comes out. Someone is chanting "Gaza Strip." #Ferguson http://t.co/IWJkOg8oy4,0.844407916,0.949436128,0.059997794
4.99E+17,0,This is what the front line looks and sounds like. #Ferguson http://t.co/oIv0daVU8N,0.851162493,0.964468718,0.404992478
4.99E+17,0,Protestor on bull horn: "Is this the Gaza Strip you bombin'" #Ferguson http://t.co/rsPzBuPYb1,0.861512005,0.929442465,-0.061184961
4.99E+17,0,"The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots: http://t.co/HupsfEWbIJ",0.826268554,0.945397735,0.223090273
4.99E+17,0,"Police told protesters to get out of street, they instead got on knees and said, ""Hands up! Don't shoot!"" #Ferguson http://t.co/XFpEsXBwM3",0.842009962,0.93352437,-0.012174661
4.99E+17,0,Right now in #ferguson https://t.co/M0yp0a2Wwv,0.807337821,0.954396486,0.404992478
4.99E+17,0,Crowd of about 250 ignoring order to disperse from W Florissant. #ferguson https://t.co/XsS38XIGPe,0.854110241,0.949462652,-0.009436737
4.99E+17,0,Officer ran up and I told him I was lost...didn't care. He cursed me out and called me a bitch. Pulled his gun out... #MikeBrown #Ferguson,0.675561428,0.904258847,-0.021981981
4.99E+17,0,I instantly broke down crying and scared for my own life. These officers do NOT care about me...or anyone black #Ferguson #MikeBrown,0.736343205,0.917641819,0.037243562
4.99E+17,0,#Ferguson. Beware of violent street gangs in #ferguson. Here's what they look like. http://t.co/aAmfSnkQ3Z,0.857863784,0.958137155,0.013322856
4.99E+17,0,Wherein a bunch of guys who served in Iraq and Afgh look at the #ferguson cops and say: WTF? http://t.co/moUOH56BJl via @BI_Defense,0.872719646,0.94457221,0.100923132
4.99E+17,0,"BREAKING: Instead of dispersing, protesters got on their knees with their hands up. http://t.co/mvPftWrnEs #Ferguson",0.803979516,0.943489313,0.404992478
4.99E+17,0,"When police are militarized, they go to war with citizens. #Ferguson http://t.co/WHMDzIegv1",0.858256221,0.951101601,-0.130102769
4.99E+17,0,Crowd peacefully dispersing at the QT tonight. #Ferguson,0.727998018,0.90022254,0
4.99E+17,0,"This is Rashaen Aldrige, 20. ""We're here to support the family, to let them know we have their back."" #Ferguson http://t.co/DECQ2VzS6Y",0.871621847,0.944781184,0.402852228
4.99E+17,0,Protest ending for the night. #ferguson https://t.co/wIf4bkrfEc,0.864529669,0.962105632,0.009872211
4.99E+17,0,Missouri Mayor: Looters came from out of town. http://t.co/hv3mPdHtKC �?Was he talking about Sharpton? http://t.co/qS4wm2BdsK #Ferguson,0.831798494,0.915794492,0.361851618
4.99E+17,0,Do u know how powerful it is 4 blk ppl to be able to tell their OWN stories in the face of oppression?! That's what's happening in #Ferguson,0.811543822,0.922646523,0.276507216
4.99E+17,0,These pro-Israel protesters with rifles in ATL werent ever approached by cops. It helps to be white #Ferguson http://t.co/0sDqDmJz8q,0.880766451,0.9466151,0.200508457
4.99E+17,0,Slow parade of cars and walkers leaving #Ferguson tonight. Peacefully. ✌️ http://t.co/FL5TKqmDW8,0.882764339,0.933953464,-0.002999871
4.99E+17,0,"A cleanup for #Ferguson has been organized. TOMORROW. Meet at 10 am Wednesday August 13, 333 N Florissant Rd, Ferguson, MO 63135 #MikeBrown",0.727792144,0.885424614,0.196100798
4.99E+17,0,"#Ferguson crowd gone, crowd showed restraint, chanted &amp; yelled at police then left, scene now empty, only media here http://t.co/Tu2LrnSG6c",0.863487661,0.955854416,0.062235909
4.99E+17,0,"A white man in Dallas set a fire, lured firefighters to the scene, shot 15 rounds at them last night...still alive. #Ferguson",0.717893243,0.894607306,0.041761074
4.99E+17,0,"""To protect and serve"" has become ""To harass and shoot""#Ferguson",0.720908523,0.871413469,-0.065622279
